yourlist:M20180328A7434721E10EE6586998A056CCD0537E55CCE47	Entry
326226	Q9VYJ3
326224	B6VQA0
499558	A6P320
499558	F1LSY5
810239	Q8IJW0
379666	Q6PF30
305679	A0A0G2K8V2
305679	P85972
810231	Q8IJW8
810233	Q8IJW6
810235	Q8IJW4
191690	Q21508
810237	Q8IJW2
1859	Q13627
1850	Q13202
1852	B2RAL9
1852	Q6P9C2
1852	Q99956
1854	A0A0C4DGL3
1854	H0YNW5
1854	P33316
1855	O14640
1856	O14641
1857	Q92997
1857	Q9UG07
43617	Q9VA71
43616	A0A0B4K6V1
43616	A0A0B4KHW3
43616	Q9VA73
43611	Q9VA79
81029	Q9H1J7
43612	Q9VA78
422594	Q5ZJV0
81025	P57773
81027	Q9H4B7
43618	A4V3N7
43618	Q9VA70
81022	Q9WU70
851879	P31111
851878	Q05521
851875	Q05637
851874	Q05636
851877	P15442
851876	Q05648
851870	P35198
851873	Q05635
190737	Q9N4B3
137392	A1XBS5
116039	Q8N2R0
83849	Q9BQS2
36912	A1ZAN2
36912	A4UZL2
36912	A4UZL3
36912	B7YZI1
36913	A0A0B4K891
36913	Q7K581
53335	D6W5D9
53335	D9YZV9
53335	Q9H165
36911	A0A0B4K7D8
36911	Q7K161
36916	Q5U179
36917	A1ZAP0
36914	Q7KLI1
36914	Q9U8R4
36915	A0A0B4K7T7
36915	A0A0B4LFF8
36915	A1ZAN6
36915	A1ZAN7
36918	A0A0B4LFQ7
36918	A1ZAP1
53339	A0A024R224
53339	Q9H0C5
812822	Q8I3F9
54646	B9EHL3
54646	Q9JIG4
396783	P26776
54644	A2AES5
54644	Q3U2S4
4346803	A0A1L2JKJ9
4346803	P12330
8622104	P02599
9197	O00400
168374	C9IZS8
168374	Q03936
168374	V9HVY7
820609	A0A178VGS1
820609	Q8L8A6
83841	Q9JI92
18007	E9QK04
18007	Q7TQG5
824525	B9DH08
824525	F4JAH3
824525	P51566
20135	P11157
83844	Q9BXU7
171860	Q9N4H7
817921	A0A178VTK5
817921	A0A178VU51
817921	O22806
140594	D3ZTZ2
140594	G3V6G6
140594	Q8VHQ7
432467	D3YWT1
432467	D3Z3N4
817920	A0A178VNP1
817920	Q8VZ20
42990	D0UGE6
735054	Q5FWP2
817923	O22808
375748	Q5T890
375743	Q7Z6K3
839201	Q9FZE5
817927	A0A178W079
817927	Q84JG2
16918	P10166
16918	Q3UIE0
817926	A0A178VVW0
817926	O22810
91392	A0A024R2Z2
91392	Q8TBZ5
91392	Q96K08
728294	B3KSR6
728294	B4E3K7
728294	B5MCV2
728294	Q8N465
850478	P43538
850479	P43539
841791	Q9LPH1
841793	F4HRK0
841793	Q9C8L4
850470	P25611
850471	P25612
850476	P0CX99
850476	P0CY00
850476	P0CY01
850477	P43537
178230	Q18503
447264	Q68FJ0
9673	E9PGQ0
9673	Q96H78
444083	Q6GPL3
814447	O77340
814446	O77341
605	Q4VC05
604	B5B0A5
604	P41182
79797	B4DXY4
79797	Q9H9D4
23108	A0A1B0GV05
23108	Q684P5
79791	A0A0C4DGU8
79791	Q5XUX0
602	B7Z3N9
602	P20749
23102	B2RTQ2
23102	Q9UPU7
23101	Q86YR7
284427	Q8N5S1
23107	A0A024RAJ1
23107	G5EA06
23107	Q6PKB3
23107	Q92552
608	Q02223
23105	Q6MZW2
429062	Q5ZJF4
30819	B3KSZ5
30819	Q9NS61
30818	A0A024RE22
30818	Q9Y2W7
842513	F4HX48
842513	O04582
30815	A0A024R8C6
30815	A0A0S2Z5G9
30815	B4DU80
30815	F6SGE3
30815	Q969X2
109331	Q5DTM8
30817	A0JNV7
30817	Q9UHX3
109333	Q8BWW9
30811	P57058
30813	Q9NZR4
30812	P57073
29677	Q63569
444555	Q6DKD2
73830	Q3TY56
73830	Q9DBZ5
26886	Q9QYM8
29673	A0A0G2K0D7
29673	P60901
29672	Q6P9V6
29670	P18422
31148	M9PG94
31148	Q9W549
2541963	Q09927
2541960	Q92360
2541961	O13923
447196	Q6AXB0
31140	B7Z116
31140	Q9XZT1
31141	O46085
31141	Q7KW08
31142	O46089
31142	X2JA69
31143	O46084
31143	X2JC94
31144	Q9W552
31145	Q9W551
31146	Q9W550
31147	M9PDI2
31147	O97420
55199	Q9NVL1
55198	Q8NEU8
91977	Q8TDC0
91975	Q96RE9
55191	Q6IA69
55193	Q86U86
91978	Q6ZTW0
55195	B7ZL43
55195	E9PSE9
55195	F5GWJ3
55195	Q05C89
55195	Q9NVL8
55194	Q9NVM1
55197	A0A024RC37
55197	A0A0C4DGQ6
55197	Q96P16
55196	Q9HCM1
855569	P53900
855568	P23292
855563	P53895
855562	P38616
855561	P53894
855560	P0CX27
855560	P0CX28
855567	P53899
855566	P53898
855565	P53897
855564	P53896
180027	P52015
35390	Q9VIE6
35393	Q9VIE3
35395	Q9VIE0
35397	Q9VID9
35396	Q9VIE1
35399	Q9VID7
35398	Q05192
107321	Q99N69
6489	Q92185
66105	P61079
66105	Q4QQL2
66108	Q9DC69
542384	B6SI37
6482	A0A024R9L6
6482	Q11201
431883	Q6NRU3
56888	Q9P0J7
15396	P31311
3856	P05787
3856	Q7L4M3
3857	P35527
3854	P04259
3855	P08729
3852	P13647
3853	A0A0S2Z428
3853	P02538
3850	P12035
3851	B4DRS2
2540007	Q9Y719
24653	Q6IRF5
3858	P13645
3859	Q99456
38955	Q95U58
38956	Q9VSJ5
38957	Q9VSJ6
816156	Q9SI61
38953	Q9VSJ2
38958	Q23973
38959	H1UUN4
38959	Q9VSJ8
36588	A1Z9N6
852728	P53115
852729	P28777
35537	Q29QN4
35536	Q7K4B2
35533	A1Z6J6
10870	Q9UBK5
852720	P53111
852721	P22855
852722	P18898
2542090	Q10425
852724	P53112
2542096	O13984
852726	P53114
2542094	Q92368
856038	Q02754
856039	Q12194
31858	Q9W374
116940	Q923W1
856030	P07261
31853	Q9I7W3
856032	Q02863
31851	Q9W379
31856	Q9I7W2
856035	Q02866
856036	Q12051
31855	Q9W376
55227	Q9BTT6
55226	Q9H0A0
32622	Q9VXF4
53569	Q9VB22
32624	M9NE01
32624	Q27889
51763	B7Z4V9
51763	Q9BT40
51760	H3BN78
51760	H3BRH9
51760	Q9BSW7
32627	Q9VXE9
101240	Q7TMQ7
32629	M9PHS8
32629	Q9VXE7
165215	Q6P995
51768	Q9NS93
55228	Q86V59
2542325	Q09818
2542324	O13740
38480	Q9VZJ1
2542326	Q09815
38486	Q9VZI5
38487	E1JIC5
38487	E1JIC6
38487	F0JAM2
38487	Q8I0Q7
38487	Q8IRC2
38487	Q95U18
38487	Q9VZI4
38484	M9PH99
38484	P20228
56751	Q9BZE3
38488	Q9VZI3
38489	Q9VZI2
2542329	O14306
2542328	O13743
56758	A0A0A6YVV8
56758	A0A0A6YWB0
56758	G3X9Q0
56758	Q3U570
56758	Q3U581
56758	Q4VA08
56758	Q9JKP5
10512	Q99985
496301	Q0P3R7
186855	G5EFW8
53563	A8JR42
53563	Q4AB30
53563	Q9VE13
53563	Q9VE16
16323	Q04998
16323	Q3UY39
4552	Q9UBK8
29353	P13286
85240	O89040
74081	E9Q309
53566	A0A0B4KFL3
53566	Q9VN89
130162	Q8NHS4
29355	Q63433
27304	O95396
27306	O60760
27301	B4DWI9
27301	B7ZA71
27301	E5KN95
27301	Q9UBZ4
444035	Q6GPU3
27303	C9JIJ9
27303	Q6XE24
27302	O95393
53565	Q9VEX6
181082	G5EFD2
40330	Q9VP79
361596	P56574
3642342	A0A1D8PHY7
844248	Q8GXI5
176231	P45895
817200	A0A178VY31
817200	A0A1P8B2X5
817200	O48726
146713	A6NFN3
817205	A0A178VRM0
817205	O48780
817206	A0A178VS17
817206	A0A1P8B0E9
817206	Q38998
817208	A0A178VP48
817208	O48782
21408	B1ATG3
21408	Q5PPR4
21408	Q61751
25239	P23593
25238	P26817
8863	A0A087WV69
8863	A2I2N5
8863	P56645
520277	P62157
74334	A0A0R4J0G4
74334	Q6VN19
74335	Q80W51
74335	Q9CXE6
74337	A2TJV2
854762	P40526
854763	P40527
854760	P40185
854761	P40186
854766	P40187
854767	P40529
854764	P40528
854765	P39014
854768	P38626
854769	P40530
139324	Q7Z353
21406	Q3TE72
21406	Q3UXQ3
21406	Q3UZ69
21406	Q3UZA4
21406	Q61286
21406	V9GX46
75669	Q8VD65
850865	P35200
850864	P05759
21407	Q60756
850861	Q06236
850860	P10507
850863	Q06245
850862	Q06244
850869	P32469
850868	P35181
2543054	P41000
2543055	Q9UT53
836707	A0A178UDR9
836707	Q0WQT2
836707	Q9FYA6
836700	C0LGX3
2543051	O14317
2543053	O42654
2543058	O14140
2543059	Q9P7V2
297518	B2RZ72
71302	E9QAQ3
71302	Q3U860
71302	Q6ZQ82
71302	Q9D0J3
829425	O82632
212898	Q8BLI4
811805	Q8ILM0
161753	Q8IXM7
84197	Q9H5K3
84196	Q86UV5
33179	M9PBY4
33179	Q7K1C0
33178	Q9VPK7
84193	A0A024R6K3
84193	Q86TU7
1466458	Q3E816
84191	Q9H5X1
8294,8370,8364,8368	B2R4R0
8294,8370,8364,8368	P62805
1466455	Q8TGU0
33172	E1JHQ1
33172	P20477
33171	Q8IPV3
33171	Q9VPJ9
33170	M9PBY9
33170	Q2PDV8
33170	Q2PDV9
33170	Q9VPJ7
1466451	Q8TGU5
1466450	Q3E781
33175	Q9VPK4
1466452	Q8TGK4
831958	Q8L7Z3
831959	A0A178UQQ9
831959	B3H6L9
831959	Q5S2C3
402998	Q6DSU3
831956	A0A178UFG3
831956	A8MRX2
831956	F4JWM1
831956	Q42340
50853	O15195
7009	A0A024R0Z5
7009	P55061
7008	Q10587
7001	P32119
7001	V9HW12
7003	P28347
7003	Q59EF3
7005	Q99594
7004	Q15561
7006	P42680
33281	A4UZY2
33281	P42519
854187	Q12204
37702	Q9W1R3
37703	Q9W1R1
37704	Q9W1R0
37705	C5WLM7
37706	Q0E8X6
37706	Q9W1Q8
33286	Q9VPW5
33289	Q9VPW9
37709	Q7KVI9
37709	Q9W1Q4
180843	Q18864
180845	Q5WRT0
180844	Q20483
854188	Q12433
100494	Q9JII7
41425	A0A0B4KH60
41425	Q9VGI1
41420	A0A0B4KFN6
41420	Q9VGI6
41423	A0A0B4K6F4
41423	A0A0B4K6S1
41423	A0A0B4KGA3
41423	E0R905
41423	Q7KSP5
41423	Q8SZN9
216821	E9Q933
216821	Q8BK08
41428	A0A0B4KGV4
41428	H1UUP0
41428	Q9VGH7
740	A0A024R578
740	Q13405
741	Q9UHR6
744	Q15777
746	P61165
747	A0A024R517
747	Q9Y4D2
820127	Q9SF33
398986	Q6P9I7
837075	A0A0K1SBE8
837075	Q9SYK9
837074	A0A068FPW3
837074	A0A178WA26
837074	Q0WVK7
837077	A0A1P8AQG2
837077	C0LGD6
837076	Q9SYL0
837071	A0A178W160
837071	O03983
837070	Q9SYK5
299052	Q6AY07
47869	Q9W1R5
837078	A0A178W7Z9
837078	A0A178W809
837078	A0A178W9Z7
837078	A0A1P8AVJ7
837078	A0A1P8AVK1
837078	Q7XJU2
3077532	F5HEU0
3077532	Q910T7
3077530	C8BL26
3077530	F5HBC6
3077530	V9LLY2
316794	B2RYM5
3077539	A8T7J5
3077539	B8YED1
3077539	B9VXR4
3077539	F5HI85
3077539	P16769
3077539	V9LLW5
814160	Q8IDY6
180423	Q22170
40489	A0A0S0WNT6
40489	Q9VNS0
40488	Q9VNS1
814166	Q8IDX8
291245	D3ZCV0
40484	Q9VNS5
40487	A8JNX0
40487	M9PG88
40487	M9PGG0
40487	M9PIL3
40487	Q9VNS2
40481	B7Z0A0
40481	Q9VNS8
2541076	Q9USS8
40485,40483	Q9VNS4
40482	Q9VNS7
14567	P50396
33824	B5RIM9
33824	M9PC43
33824	M9PET0
33824	P13706
33827	P13238
33827	X2J4V0
856859	P38682
18022	A0A0R4J0Y5
18022	D3Z224
18022	Q07279
33820	Q8T3P5
33823	Q9VML1
33822	Q9I7P2
856852	P40072
856850	P39969
856851	Q01684
856856	P40075
33828	Q9VMK5
856854	P40073
856855	P40074
38106	Q9W0L4
38104	Q9W0L6
38103	M9PDK3
38103	Q9W0L7
810869	Q8II52
38101	Q9W0L9
38100	Q9W0M0
38109	A0A0S0WFC8
38109	Q8IRI6
38109	X2JBV9
38109	X2JG36
72828	Q8BGG7
284252	A0A024RC45
284252	Q719H9
284257	Q8IYS8
834672	A0A178UAL3
834672	Q3E8F8
31461	Q9W4C1
31460	Q9W4C2
834676	C0LGU8
834676	Q9FL28
31466	Q9W4B6
31465	Q9W4B7
820049	A0A178VJB6
820049	Q9SR96
843793	A0A178W5T6
843793	Q9S7V4
171736	A0A0K3AQU9
171736	A0A0K3ATT6
171736	A0A0K3AUD9
171736	G4S9F5
171736	G5EGK1
171736	Q95XN3
171736	W6SBK6
31469	Q9W4B3
31469	X2JDS9
394362	Q91854
843797	A0A178WEU8
843797	Q9CA59
830941	A0A178URW2
830941	Q8LAY8
830702	A0A178U9Y3
830702	F4K9K2
830702	F4K9K4
830702	Q8VZU2
5741	P01270
5742	A0A087X296
5742	P23219
5743	P35354
5744	A0A024RB29
5744	P12272
5744	Q53XY9
5745	A0A024R2Z8
5745	Q03431
5745	Q0VGD7
5746	B4DFN8
5746	P49190
5747	Q05397
5747	Q59GM6
5747	Q59GN8
5747	Q658W2
828840	A0A178V0E7
828840	Q8L4N1
828841	O81836
830708	A0A1P8BBN4
830708	A0A1P8BBP3
830708	C0SVN9
830708	F4K9L2
830708	F4K9L3
830708	F4K9L4
830708	Q9LEZ3
828843	A0A178UXD4
828843	O81838
827775	Q9M565
132158	A0A024R302
132158	Q8IVS8
838571	Q0WSY2
838570	Q9FXI0
838573	A0A178W993
838573	A0A1P8AQ60
838573	P93024
823749	A0A178VAR9
823749	P28186
838574	A0A1P8AW26
838574	Q56XU4
827773	F4JUT8
827773	F4JUT9
827773	Q96262
823740	A0A1I9LT21
823740	Q9LZT4
823741	A0A178V9F6
823741	O23629
823741	Q0WT91
3640396	Q5A863
823744	A0A178VEL2
823744	A8MR09
823744	Q39250
2540649	P87158
822296	A0A178VGF7
822296	Q9LW29
822293	Q9LW31
492361	Q5U373
492362	Q5U374
822299	Q9LW26
822298	Q9LW27
828592	A0A1P8B4G0
828592	F4JRR5
828590	A0A1P8B3Z4
828590	Q93ZD6
828596	Q8VY78
815712	Q8H0U2
828598	A0A178V2U5
828598	B3H763
828598	B6VAJ6
828598	F4JRS2
828598	Q9S760
83815	A0A1I7Q4A6
83815	Q9CPQ5
842779	A0A1P8AX34
842779	A8MR36
842779	Q8VZ49
842777	A0A1P8ARI7
842777	A0A1P8ARL0
842777	F4I878
812644	O96147
842771	C0SV16
842771	Q8RXE5
15214	Q0VGJ1
15214	Q9QUS4
132864	Q7Z5Q1
173399	P34888
173398	O17239
173396	A0A0K3ARI6
173396	O44799
231769	Q3USH5
173392	A0A0K3AWT5
173392	P91082
173391	A0A0K3ATW3
173391	H2KYX5
173391	H2KYX6
173391	Q6A5A0
14181	O70514
39274	Q9VTH8
39275	Q9VTH9
819699	Q8RY11
39270	Q9VTH4
39271	M9PC68
39271	Q9VTH5
177886	Q21355
2876583	C8VQG9
819691	Q9MA92
177882	Q21353
177880	Q21351
14182	P16092
14182	Q8CBY7
14182	Q8CIM9
2538999	Q10283
2538998	O74505
2538997	O74879
2538996	O74553
2538994	O74939
2538993	O74428
2538992	O94553
406738	Q7ZWD8
2538990	O60079
42502	Q9VDE5
838394	Q9LM33
42500	Q9V395
42501	O18335
42507	Q8IGQ6
42507	Q8SZZ8
42504	A0A0B4KHK1
42504	Q9VDE3
42505	Q9VDE2
16542	Q8VCD0
42508	Q9VDD9
42509	H1UUC2
42509	Q9VDD8
838399	A0A178WEX4
838399	Q0WQN4
816444	O64560
152002	A0A140T9D0
152002	Q8NBI6
84976	Q96F81
84971	B4DGM8
84971	Q86TL0
84970	Q6P1W5
84978	A0A087WVP2
84978	B3KVN9
84978	B5MC67
84978	H0YKW6
84978	Q7Z6J6
177779	Q20168
177778	G5EE36
29902	Q8WUB2
839629	A0A178W7F2
839629	A0A1P8AUU7
839629	P82873
832634	A0A178UHX9
832634	Q8RWW9
839627	A0A178WAB0
839627	A0A178WC56
839627	A0A1P8APS5
839627	A0A1P8APT1
839627	Q8GYU0
832636	Q08298
839625	A0A178WBN1
839625	Q9FZK0
839623	A0A178WH33
839623	Q9FZK1
839620	A0A178WBG2
839620	Q9FZK4
839621	A0A178WL02
839621	Q9C5U1
16891	C0LQ91
16891	Q3U5K0
16891	Q3U713
16891	Q3U807
16891	Q3UDI6
16891	Q9WVG5
830947	A0A178UHQ9
830947	A0A1P8BCT5
830947	A0A1P8BCU4
830947	F4KIA8
16897	A0A0R4J0S4
16897	Q80Y17
833945	Q9FLY7
16898	P25444
16898	Q58EU3
833947	Q9SEL6
31890	O76857
4349420	Q336R3
241431	Q4U4S6
37943	Q9W128
12737	O88551
12737	Q4FJV3
829075	A0A178V128
829075	A0A1P8B6N8
829075	A0A1P8B6P1
829075	Q9SU91
829072	A0A178UVV9
829072	Q9SU94
829073	Q9SU93
39985	Q8SXC0
64168	Q8N987
2539161	Q9Y7T1
821248	A0A178V7Y2
821248	Q9SRQ3
2539160	O74867
64160	Q05175
821244	A0A178VBD6
821244	A0A1I9LPZ5
821244	Q9SRQ6
821240	A0A178VGT2
821240	A0A1I9LRQ5
821240	Q9S7I6
821243	Q9SRQ7
64167	B2R769
64167	Q6P179
820598	Q9LRW1
820599	Q93ZM7
814051	Q8IEJ2
152330	A0A024R2E5
152330	Q8IWV2
2539165	O94521
820591	A0A1I9LRX7
820591	F4JEJ0
820591	Q43866
820597	A0A178VCB4
820597	Q8GW60
820594	Q9LRW6
2539164	P29458
818274	Q9SJK7
2539381	O74472
818276	A0A178W0K0
818276	A0A1P8B098
818276	F4IPY5
818276	F4IPY6
818270	F4IP39
818270	Q8LJT8
2539167	Q96WS1
353355	A6NK53
353355	K7ER86
818273	Q9LD95
692312	A0A0A6YYI3
692312	A0A0B4J1V8
692312	Q9NQ55
57104	Q96AD5
2539382	O74628
41859	Q9VF89
45577	Q9VZI8
832096	A0A178UIU8
832096	Q9C5M0
832097	A0A178UTQ9
832097	B9DHQ0
832097	Q56WH1
41855	Q9VF93
41854	B7Z0K3
41854	Q9VF94
84679	A0A024R176
84679	A0A087WXD1
84679	Q96T83
41850	A0A0B4KHJ7
41850	Q9Y0I1
172118	O44750
41852	A0A0B4K661
41852	A0A0B4K6Y8
41852	A0A0B4KG06
41852	A0A0B4KG68
41852	H1UUP7
41852	P06754
41852	P49455
41852	Q6NN28
41852	Q8IG84
41852	Q8IGY1
41852	Q95TA3
57107	B4DKU5
57107	B4DWD3
57107	Q86YH6
2539387	O74476
404778	F1NTX9
404778	Q76F78
90557	F5GZA4
90557	Q96AQ1
2539386	O74460
90550	Q8NE86
54480	B3KPG6
54480	G5E9W2
54480	Q9P2E5
190243	Q9N4S0
54482	Q9NUP7
56311	A0A140VJE5
56311	Q92527
54485	Q9JI71
947253	P04825
54487	Q8WYQ5
2717000	P12154
116254	Q9NU53
1911	P78364
1911	Q6GMQ3
1911	Q6N083
1910	A0A024R638
1910	A0A024R645
1910	P24530
1912	A0A0A0MSI2
1912	Q8IXK0
1915	P68104
1915	Q6IPS9
2703417	D3YPK7
2703417	P10233
1917	Q05639
2703415	D3YPK5
2703415	P10231
13211	A0A087WPL5
13211	E9QNN1
13211	O70133
13211	Q05BR6
13211	Q3TF92
379553	Q7T0T8
179034	G5EBV4
117503	P40809
179030	H2L087
179030	H2L088
179030	Q2Z1P0
179032	Q23087
179033	G8JYF1
179033	Q0PDL1
179033	Q23064
4013	A0A024R3H3
4013	O00534
10499	B4DPW8
10499	Q15596
10498	Q86X55
10497	A0A1B0GVW8
10497	O14795
10497	Q4LE73
10495	Q16206
10495	Q32ND0
10494	A0A024R4B2
10494	A0A0S2Z4Y2
10494	B3KRS6
10494	B4DMA5
10494	B4DVS7
10494	B4E185
10494	O00506
10494	Q96BA2
10493	A0A024R1Z6
10493	Q99536
10492	B7Z645
10492	O60506
10492	Q59GL1
10491	O75718
10490	Q9UEU0
883	A8K563
883	B7Z4W5
883	Q16773
837917	A0A178WA43
837917	A0A1P8AWM4
837917	F4HQU9
837917	O82567
881	Q13939
881	Q8WWB2
881	Q8WX35
642658	Q7RTU7
887	E9PIC8
887	P32239
886	P32238
885	P06307
885	Q6FG82
4017	Q9Y4K0
889	A4D1F7
889	O00522
14450	Q64737
286942	A9XMT8
286942	Q99PT9
176914	Q965G5
4016	Q08397
45396	Q9VFQ3
24577	P09416
246602	Q0E8X7
246604	Q9W1S2
246605	Q8MMD0
20016	P52432
20017	P70700
246608	A0A0B4LGM2
246608	Q8MLN2
20019	O35134
20019	Q3TU49
20019	Q3UHI3
4014	P23490
122416	Q96BM1
45398	A0A0B4KEE1
45398	A0A0B4KEL0
45398	A0A0B4KF99
45398	A0A0C4DHC8
45398	A0A0C4FEI5
45398	A1Z6Z3
45398	A1Z6Z4
45398	A4UZ69
45398	Q7JR61
45399	Q0KI98
304883	F1M0N1
51090	A0A024R6T3
51090	Q9Y342
304881	M0R5U6
304881	Q6P752
32513	Q8T3X9
54039	P57721
824902	F4J284
55773	Q9NUY8
824907	Q9M2K7
824906	A0A178VAT6
824906	A0A1I9LQD5
824906	Q9M2K8
820624	A0A178VDM0
820624	A0A178VF08
820624	A0A1I9LP33
820624	A0A1I9LP34
820624	Q8LFL8
820626	Q9LJH8
51093	Q96FB5
820621	Q9LVJ1
55775	A0A024R6L5
55775	B3KN41
55775	G3V2F4
55775	Q9NUW8
5244	P21439
820628	A0A178VAG9
820628	F4JFR1
820628	F4JFR2
820628	Q940U6
820629	Q8L748
32517	Q9VXQ6
379992	D2KW21
379992	P47812
51096	Q9Y5J1
826505	P42775
34333	C6SV41
34333	Q9VL49
34333	Q9VL50
34333	X2J9A4
285641	Q495N2
285643	B4DYE2
285643	Q2VIQ3
55776	Q9NPB0
179691	Q19766
179693	H2L2C4
179693	P08124
179695	Q19764
51099	A0A0S2Z5D6
51099	Q8WTS1
179699	F5GUD1
179699	I2HAG5
179699	Q21094
32518	Q9VXQ5
830948	A0A178UA53
830948	Q541Y0
830948	Q96319
34334	Q9VL48
29477	A0JN25
29477	D3ZKD9
29477	D4A1Q2
29477	F1LST4
734460	A0A1L8F2W0
734460	Q52KU6
813889	Q8ID63
136263	A4D1L0
136263	Q8WWF3
40819	O97064
40812	A0A0B4KFC7
40812	O97069
40813	A0A0B4K602
40813	A0A0B4LGU9
40813	E1JJ72
40813	P51123
40810	A0A0B4KGA9
40810	Q9VI39
40817	A0A0B4K629
40817	P10105
40814	E1JJ73
40814	O97067
178342	O45946
1268	P21554
1268	S5TLS4
1268	V5KA96
164127	Q8N715
1263	Q9H4B4
1261	Q16281
1267	A0A024R1T5
1267	P09543
1266	Q15417
1265	B4DDF4
1265	B4DUT8
1265	Q99439
1264	B7Z7E1
1264	P51911
1264	Q53FP8
1264	V9HWA5
179968	F5GUC6
179968	Q18843
8788	A0A024R6L1
8788	A8K019
8788	P80370
2540589	O14417
2540588	P40385
2540587	P17478
2540586	Q9P6S6
2540585	Q9USV3
8780	B0YJ89
8780	B4E1Q4
8780	O14730
8787	A8K1G1
8787	O75916
179967	Q18841
8785	A2RRP8
8785	A5D8U1
8785	A6NNA4
8785	B3KQB2
8785	O95460
2540580	P08092
545389	H7BX26
545389	Q6A065
174515	G5EC87
3885750	C6KTD2
177016	G5EDL0
177016	U4PLN0
174512	Q09528
388743	A6NHC0
388743	B1B154
818317	Q9SP35
244810	Q8BGF0
244810	Q8C1D4
174518	Q09651
179461	G5EBV0
148811	Q6GTS8
5104	A0A024R6N9
5104	B4DDH1
5104	P05154
566547	A4IFZ0
566547	Q1LY04
179467	Q18476
5105	P35558
8431	Q15466
8433	Q5T230
8435	O75908
175766	Q19278
175766	Q8MNT7
284110	Q96QA5
8436	O95810
8439	Q92636
8438	A8K996
8438	Q92698
41641	Q9VFW4
175767	Q27492
284119	Q6NZI2
9825	A8K0S9
9825	B4DID4
9825	Q9UM82
9824	Q6P4F7
829852	A8MS51
829852	F4JR75
829852	F4JR77
829852	F4JR78
9826	O15085
9821	Q8TDY2
9820	Q14999
9823	A0A024RCG7
9823	A8K5M7
9823	Q7L311
365352	D4A1F2
9829	O75061
9828	Q96PE2
2541184	O94332
2541185	Q12381
2541186	O94320
34988	Q9VJK1
2541180	O94673
2541181	Q9C1X0
2541182	Q9C1X1
2541183	O94330
50567	A0A0H2UHQ0
50567	Q794F9
162989	Q8WXF8
2541188	O94699
257144	Q8N6F7
414695	Q6NTP0
728340,730394	Q6P1K8
282808	P0C0E4
151011	B5ME97
151011	B7Z277
151011	B7Z371
151011	E7EW69
151011	Q59H84
151011	Q9H9P7
151011	Q9P0V9
34320	M9PB85
34320	Q9VL63
89891	Q96EX3
89890	Q86V97
66477	Q78IK2
816311	A0A1P8B2T5
816311	A0A1P8B2U2
816311	Q9SL47
816310	A0A178VQN7
816310	Q9SL48
318747	A0A0B4LGZ4
318747	Q8INQ7
816312	F4IPK2
318741	A0A0B4KH75
318741	Q8SYQ9
816314	A0A178VSS0
816314	P46286
816317	A0A178VX64
816317	P94109
816317	Q3EBY3
816318	A0A178VM15
816318	A0A1P8AYI5
816318	Q9SL41
189077	Q23067
231872	Q8R010
231872	Q8R3V2
26413	P63085
26410	Q07174
26410	Q3UEB8
26411	P70218
26411	Q3UPT4
26416	P47811
26416	Q5U421
26417	Q63844
26414	Q3TQZ7
26414	Q61831
26414	Q78GB8
26414	Q80W80
26414	Q80W81
26414	Q80W82
26414	Q8C9D4
26415	Q3UIB2
26415	Q9Z1B7
282208	P02662
26419	A6P3E4
26419	G3X8U9
26419	Q544A0
26419	Q7TSJ7
26419	Q91Y86
2540801	O60141
17203	G3UWB6
17203	Q496T0
233410	Q52KI9
233410	Q8BG03
233410	Q8BHZ4
13869	Q61527
2541238	O42889
2541236	O94295
2541237	Q874R4
2541235	O43075
2541233	Q9URT9
2541231	O94286
55421	Q53F19
178738	Q9N5G3
32420	Q9VY04
55422	A0A024R4J5
55422	Q68D63
55422	Q71QC4
55422	Q71QC5
55422	Q71QC6
55422	Q9NQX6
55425	A0A024RDS7
55425	Q8IXQ4
32425	A4V4F2
32425	C9QP31
32425	E1JJL2
32425	F2FB46
32425	M9PHL7
32425	M9PHT0
32425	M9PJN2
32425	O61492
32428	M9MSA6
32428	M9MSD1
32428	M9PH56
32428	M9PHM3
32428	M9PHT2
32428	Q02280
32428	Q0KHS8
32429	Q9NB71
32429	X2JF19
843845	A0A178WJU2
843845	Q8S307
836392	A0A1P8BCD1
836392	Q8GX94
2542523	Q09711
2542522	O13819
2542521	Q10111
31558	Q9W424
56194	A0A1B0GRU8
56194	Q9R1C7
56195	Q91Z31
56196	Q9JJX7
374159	Q8UVX3
2542529	O13869
2542528	O13873
399909	Q9H6A9
110074	Q8VCG1
110074	Q9CQ43
114757	A0A1K0FUB6
114757	Q8WWM9
13861	P49290
13861	Q3V1J3
100151416	A5WWG2
17201	P33033
17201	Q544G7
843840	Q8L4Y2
110078	Q8CI94
92935	Q96GW9
104303	P61211
104303	Q14AC7
118663	Q32M84
840859	A0A1P8AT56
840859	Q9C8E7
148109	Q17R55
818343	O80934
32398	M9NF48
32398	Q24567
32398	X2JEZ9
830631	A0A1P8BGL5
830631	A0A1P8BGL6
830631	A0A1P8BGL7
830631	A0A1P8BGL9
830631	A0A1P8BGM0
830631	Q84MA4
51218	Q86SX6
842985	A0A178WG76
842985	Q9SXJ6
32392	Q9VY31
32393	Q9VY30
32394	Q8SY84
32394	Q9VY29
32394	X2JBU2
51213	Q9P127
842983	Q9C9M0
197259	Q8NB16
623046	E9QJV1
813555	Q8I2M9
151903	J3KR35
